ID	strand	type	start	end	seq_id	neighbours
PF3D7_1406800	-	protein_coding_gene	246052	249607	Pf3D7_14_v3	['PF3D7_1406700']
PF3D7_1406900	+	protein_coding_gene	250334	252921	Pf3D7_14_v3	[]
PF3D7_1407000	+	protein_coding_gene	253542	257360	Pf3D7_14_v3	[]
PF3D7_1407100	+	protein_coding_gene	258164	260710	Pf3D7_14_v3	['PF3D7_1407200']
PF3D7_1407200	-	protein_coding_gene	260615	262717	Pf3D7_14_v3	['PF3D7_1407100']
PF3D7_1407300	+	protein_coding_gene	263070	267617	Pf3D7_14_v3	['PF3D7_1407400']
PF3D7_1407400	-	protein_coding_gene	267209	269438	Pf3D7_14_v3	['PF3D7_1407300']
PF3D7_1407500	+	protein_coding_gene	269535	271698	Pf3D7_14_v3	['PF3D7_1407600']
PF3D7_1407600	-	protein_coding_gene	271014	277357	Pf3D7_14_v3	['PF3D7_1407500']
PF3D7_1407700	+	protein_coding_gene	279176	280673	Pf3D7_14_v3	[]
PF3D7_1407800	+	protein_coding_gene	282209	286187	Pf3D7_14_v3	[]
PF3D7_1407900	+	protein_coding_gene	287116	291277	Pf3D7_14_v3	[]
PF3D7_1408000	+	protein_coding_gene	292244	295261	Pf3D7_14_v3	[]
PF3D7_1408100	+	protein_coding_gene	296683	299101	Pf3D7_14_v3	[]
PF3D7_1408200	-	protein_coding_gene	300579	306041	Pf3D7_14_v3	[]
PF3D7_1408300	+	protein_coding_gene	312569	313296	Pf3D7_14_v3	[]
PF3D7_1408400	-	protein_coding_gene	313838	318345	Pf3D7_14_v3	[]
PF3D7_1408500	+	protein_coding_gene	319847	321454	Pf3D7_14_v3	[]
PF3D7_1408600	+	protein_coding_gene	322243	324322	Pf3D7_14_v3	[]
PF3D7_1408700	-	protein_coding_gene	324334	347119	Pf3D7_14_v3	[]
PF3D7_1408800	+	protein_coding_gene	348831	350857	Pf3D7_14_v3	['PF3D7_1408900']
PF3D7_1408900	-	protein_coding_gene	350700	352431	Pf3D7_14_v3	['PF3D7_1408800']
PF3D7_1409000	-	protein_coding_gene	352521	355754	Pf3D7_14_v3	[]
PF3D7_1409100	+	protein_coding_gene	355859	360616	Pf3D7_14_v3	['PF3D7_1409200']
PF3D7_1409200	-	protein_coding_gene	360234	362579	Pf3D7_14_v3	['PF3D7_1409100']
PF3D7_1409300	+	protein_coding_gene	362619	364640	Pf3D7_14_v3	[]
PF3D7_1409400	-	protein_coding_gene	365269	367978	Pf3D7_14_v3	[]
PF3D7_1409500	+	protein_coding_gene	369422	373409	Pf3D7_14_v3	[]
PF3D7_1409600	+	protein_coding_gene	373950	377186	Pf3D7_14_v3	['PF3D7_1409700']
PF3D7_1409700	-	protein_coding_gene	377013	380614	Pf3D7_14_v3	['PF3D7_1409600']
PF3D7_1409800	+	protein_coding_gene	382261	386166	Pf3D7_14_v3	[]
PF3D7_1409900	+	protein_coding_gene	387792	392617	Pf3D7_14_v3	[]
PF3D7_1410000	-	protein_coding_gene	392855	394689	Pf3D7_14_v3	[]
PF3D7_1410100	+	protein_coding_gene	395877	398406	Pf3D7_14_v3	[]
PF3D7_1410200	+	protein_coding_gene	399105	403567	Pf3D7_14_v3	[]
PF3D7_1410300	-	protein_coding_gene	403607	418311	Pf3D7_14_v3	[]
PF3D7_1410400	+	protein_coding_gene	419442	423481	Pf3D7_14_v3	[]
PF3D7_1410500	-	protein_coding_gene	423495	424842	Pf3D7_14_v3	[]
PF3D7_1410600	+	protein_coding_gene	425584	429101	Pf3D7_14_v3	[]
PF3D7_1410700	-	protein_coding_gene	429125	431542	Pf3D7_14_v3	[]
PF3D7_1410800	+	protein_coding_gene	432899	435698	Pf3D7_14_v3	[]
PF3D7_1410900	+	protein_coding_gene	436329	440098	Pf3D7_14_v3	[]
PF3D7_1411000	+	protein_coding_gene	440206	447773	Pf3D7_14_v3	['PF3D7_1411100']
PF3D7_1411100	-	protein_coding_gene	447469	451755	Pf3D7_14_v3	['PF3D7_1411000']
PF3D7_1411200	-	protein_coding_gene	451761	456500	Pf3D7_14_v3	[]
PF3D7_1411300	+	protein_coding_gene	457646	461237	Pf3D7_14_v3	['PF3D7_1411400']
PF3D7_1411400	-	protein_coding_gene	460578	467594	Pf3D7_14_v3	['PF3D7_1411300']
PF3D7_1411500	+	protein_coding_gene	468631	472384	Pf3D7_14_v3	[]
PF3D7_1411600	+	protein_coding_gene	472825	474880	Pf3D7_14_v3	[]
PF3D7_1411700	+	protein_coding_gene	474972	477365	Pf3D7_14_v3	['PF3D7_1411800']
PF3D7_1411800	-	protein_coding_gene	477095	479654	Pf3D7_14_v3	['PF3D7_1411700']
PF3D7_1411900	+	protein_coding_gene	479713	482052	Pf3D7_14_v3	[]
PF3D7_1412000	+	protein_coding_gene	482070	484006	Pf3D7_14_v3	[]
PF3D7_1412100	+	protein_coding_gene	484274	487738	Pf3D7_14_v3	['PF3D7_1412200']
PF3D7_1412200	-	protein_coding_gene	487436	490380	Pf3D7_14_v3	['PF3D7_1412100']
PF3D7_1412300	-	protein_coding_gene	491286	492947	Pf3D7_14_v3	[]
PF3D7_1412400	-	protein_coding_gene	493932	505187	Pf3D7_14_v3	[]
PF3D7_1412500	+	protein_coding_gene	506478	509453	Pf3D7_14_v3	['PF3D7_1412600']
PF3D7_1412600	-	protein_coding_gene	509238	511218	Pf3D7_14_v3	['PF3D7_1412500']
PF3D7_1412700	+	protein_coding_gene	511818	516959	Pf3D7_14_v3	['PF3D7_1412800']
PF3D7_1412800	-	protein_coding_gene	515932	519380	Pf3D7_14_v3	['PF3D7_1412700', 'PF3D7_1412900']
PF3D7_1412900	+	protein_coding_gene	519028	523889	Pf3D7_14_v3	['PF3D7_1412800']
PF3D7_1413000	-	protein_coding_gene	523890	525305	Pf3D7_14_v3	[]
PF3D7_1413100	+	protein_coding_gene	527132	529234	Pf3D7_14_v3	[]
PF3D7_1413200	-	protein_coding_gene	530058	532455	Pf3D7_14_v3	[]
PF3D7_1413300	-	protein_coding_gene	532707	533532	Pf3D7_14_v3	[]
PF3D7_1413400	-	protein_coding_gene	533951	536207	Pf3D7_14_v3	[]
PF3D7_1413500	-	protein_coding_gene	536446	538247	Pf3D7_14_v3	[]
PF3D7_1413600	+	protein_coding_gene	538869	540572	Pf3D7_14_v3	['PF3D7_1413700']
PF3D7_1413700	-	protein_coding_gene	540168	546533	Pf3D7_14_v3	['PF3D7_1413600']
PF3D7_1413800	+	protein_coding_gene	546796	549599	Pf3D7_14_v3	[]
PF3D7_1413900	+	protein_coding_gene	550913	553649	Pf3D7_14_v3	['PF3D7_1414000']
PF3D7_1414000	-	protein_coding_gene	552757	555969	Pf3D7_14_v3	['PF3D7_1413900']
PF3D7_1414100	+	protein_coding_gene	557487	562812	Pf3D7_14_v3	[]
PF3D7_1414200	-	protein_coding_gene	562981	566801	Pf3D7_14_v3	[]
PF3D7_1414300	+	protein_coding_gene	570027	571644	Pf3D7_14_v3	[]
PF3D7_1414400	+	protein_coding_gene	573759	577168	Pf3D7_14_v3	[]
PF3D7_1414500	-	protein_coding_gene	577208	589915	Pf3D7_14_v3	[]
PF3D7_1414600	+	protein_coding_gene	590603	592740	Pf3D7_14_v3	[]
PF3D7_1414700	-	protein_coding_gene	592791	598162	Pf3D7_14_v3	[]
PF3D7_1414800	-	protein_coding_gene	599435	601403	Pf3D7_14_v3	[]
PF3D7_1414900	-	protein_coding_gene	601981	605559	Pf3D7_14_v3	[]
PF3D7_1415000	-	protein_coding_gene	606246	607405	Pf3D7_14_v3	[]
PF3D7_1415100	+	protein_coding_gene	608580	611484	Pf3D7_14_v3	[]
PF3D7_1415200	+	protein_coding_gene	611486	613217	Pf3D7_14_v3	[]
PF3D7_1415300	+	protein_coding_gene	613736	616628	Pf3D7_14_v3	[]
PF3D7_1415400	+	protein_coding_gene	617813	623560	Pf3D7_14_v3	[]
PF3D7_1415500	-	protein_coding_gene	623840	628505	Pf3D7_14_v3	[]
PF3D7_1415600	-	protein_coding_gene	628620	633494	Pf3D7_14_v3	[]
PF3D7_1415700	-	protein_coding_gene	634236	637046	Pf3D7_14_v3	[]
PF3D7_1415800	+	protein_coding_gene	639678	641985	Pf3D7_14_v3	['PF3D7_1415900']
PF3D7_1415900	-	protein_coding_gene	641606	642984	Pf3D7_14_v3	['PF3D7_1415800']
PF3D7_1416000	+	protein_coding_gene	643914	644989	Pf3D7_14_v3	[]
PF3D7_1416100	-	protein_coding_gene	645055	648793	Pf3D7_14_v3	[]
PF3D7_1416200	-	protein_coding_gene	648910	658762	Pf3D7_14_v3	['PF3D7_1416300']
PF3D7_1416300	+	protein_coding_gene	658760	660974	Pf3D7_14_v3	['PF3D7_1416200']
PF3D7_1416400	-	protein_coding_gene	661098	665295	Pf3D7_14_v3	[]
PF3D7_1416500	+	protein_coding_gene	667206	669129	Pf3D7_14_v3	[]
PF3D7_1416600	-	protein_coding_gene	669374	679741	Pf3D7_14_v3	[]
PF3D7_1416700	-	protein_coding_gene	680612	682264	Pf3D7_14_v3	[]
PF3D7_1416800	+	protein_coding_gene	682466	685191	Pf3D7_14_v3	['PF3D7_1416900']
PF3D7_1416900	-	protein_coding_gene	684962	686566	Pf3D7_14_v3	['PF3D7_1416800']
PF3D7_1417000	+	protein_coding_gene	688592	689740	Pf3D7_14_v3	[]
PF3D7_1417100	+	protein_coding_gene	690145	692507	Pf3D7_14_v3	[]
PF3D7_1417200	+	protein_coding_gene	693329	708432	Pf3D7_14_v3	[]
PF3D7_1417300	+	protein_coding_gene	708755	713627	Pf3D7_14_v3	[]
PF3D7_1417400	+	pseudogene	714708	725998	Pf3D7_14_v3	[]
PF3D7_1417500	-	protein_coding_gene	726517	729371	Pf3D7_14_v3	[]
PF3D7_1417600	-	protein_coding_gene	730017	746011	Pf3D7_14_v3	[]
PF3D7_1417700	+	protein_coding_gene	748818	752352	Pf3D7_14_v3	[]
PF3D7_1417800	+	protein_coding_gene	752903	757053	Pf3D7_14_v3	['PF3D7_1417900']
PF3D7_1417900	-	protein_coding_gene	756645	758888	Pf3D7_14_v3	['PF3D7_1417800']
PF3D7_1418000	-	protein_coding_gene	759029	762021	Pf3D7_14_v3	[]
PF3D7_1418100	-	protein_coding_gene	762614	773407	Pf3D7_14_v3	[]
PF3D7_1418200	+	protein_coding_gene	775121	776382	Pf3D7_14_v3	[]
PF3D7_1418300	+	protein_coding_gene	776390	777202	Pf3D7_14_v3	[]
PF3D7_1418400	+	ncRNA_gene	778092	778163	Pf3D7_14_v3	[]
PF3D7_1418500	+	ncRNA_gene	779377	779495	Pf3D7_14_v3	[]
PF3D7_1418600	+	ncRNA_gene	780006	780124	Pf3D7_14_v3	[]
PF3D7_1418700	+	ncRNA_gene	780916	781034	Pf3D7_14_v3	[]
PF3D7_1418800	-	ncRNA_gene	782061	782363	Pf3D7_14_v3	[]
PF3D7_1418900	-	protein_coding_gene	782752	786343	Pf3D7_14_v3	[]
PF3D7_1419000	-	protein_coding_gene	786525	791332	Pf3D7_14_v3	[]
PF3D7_1419100	+	protein_coding_gene	793391	797397	Pf3D7_14_v3	['PF3D7_1419200']
PF3D7_1419200	-	protein_coding_gene	797071	800473	Pf3D7_14_v3	['PF3D7_1419100']
PF3D7_1419300	+	protein_coding_gene	801242	804083	Pf3D7_14_v3	['PF3D7_1419400']
PF3D7_1419400	-	protein_coding_gene	803869	812354	Pf3D7_14_v3	['PF3D7_1419300']
PF3D7_1419500	-	protein_coding_gene	813569	814898	Pf3D7_14_v3	[]
PF3D7_1419600	-	protein_coding_gene	815258	818340	Pf3D7_14_v3	[]
PF3D7_1419700	+	protein_coding_gene	819039	821674	Pf3D7_14_v3	[]
PF3D7_1419800	-	protein_coding_gene	821701	824646	Pf3D7_14_v3	[]
PF3D7_1419900	-	protein_coding_gene	825465	827532	Pf3D7_14_v3	[]
PF3D7_1420000	-	protein_coding_gene	828485	830942	Pf3D7_14_v3	[]
PF3D7_1420100	-	protein_coding_gene	831758	837178	Pf3D7_14_v3	[]
PF3D7_1420200	-	protein_coding_gene	838158	842717	Pf3D7_14_v3	[]
PF3D7_1420300	+	protein_coding_gene	843380	844973	Pf3D7_14_v3	[]
PF3D7_1420400	+	protein_coding_gene	846155	849672	Pf3D7_14_v3	[]
PF3D7_1420500	-	protein_coding_gene	849819	853349	Pf3D7_14_v3	[]
PF3D7_1420600	-	protein_coding_gene	853711	856441	Pf3D7_14_v3	[]
PF3D7_1420700	+	protein_coding_gene	857678	863689	Pf3D7_14_v3	['PF3D7_1420800']
PF3D7_1420800	-	protein_coding_gene	863623	864820	Pf3D7_14_v3	['PF3D7_1420700']
PF3D7_1420900	-	protein_coding_gene	864953	867033	Pf3D7_14_v3	[]
PF3D7_1421000	-	protein_coding_gene	867794	868957	Pf3D7_14_v3	[]
PF3D7_1421100	+	protein_coding_gene	870397	875176	Pf3D7_14_v3	['PF3D7_1421150']
PF3D7_1421150	-	ncRNA_gene	875173	875321	Pf3D7_14_v3	['PF3D7_1421100']
PF3D7_1421200	-	protein_coding_gene	875687	877378	Pf3D7_14_v3	[]
PF3D7_1421300	-	protein_coding_gene	877441	881450	Pf3D7_14_v3	[]
PF3D7_1421400	-	protein_coding_gene	881798	884182	Pf3D7_14_v3	[]
PF3D7_1421500	+	protein_coding_gene	884235	885074	Pf3D7_14_v3	[]
PF3D7_1421600	+	protein_coding_gene	885211	888459	Pf3D7_14_v3	[]
PF3D7_1421700	-	ncRNA_gene	887932	888120	Pf3D7_14_v3	['PF3D7_1421600']
PF3D7_1421800	-	protein_coding_gene	888580	890032	Pf3D7_14_v3	[]
PF3D7_1421900	-	protein_coding_gene	890541	891622	Pf3D7_14_v3	[]
PF3D7_1422000	-	protein_coding_gene	891991	893290	Pf3D7_14_v3	[]
PF3D7_1422100	-	protein_coding_gene	893533	895571	Pf3D7_14_v3	[]
PF3D7_1422200	-	protein_coding_gene	895874	897254	Pf3D7_14_v3	[]
PF3D7_1422300	-	protein_coding_gene	897267	899556	Pf3D7_14_v3	[]
PF3D7_1422400	+	protein_coding_gene	899929	905858	Pf3D7_14_v3	[]
PF3D7_1422500	+	protein_coding_gene	906564	909327	Pf3D7_14_v3	[]
PF3D7_1422600	+	protein_coding_gene	910212	912272	Pf3D7_14_v3	[]
PF3D7_1422700	+	protein_coding_gene	913234	917625	Pf3D7_14_v3	[]
PF3D7_1422800	-	protein_coding_gene	918026	920067	Pf3D7_14_v3	[]
PF3D7_1422900	+	protein_coding_gene	922368	924402	Pf3D7_14_v3	[]
PF3D7_1423000	-	protein_coding_gene	924840	927108	Pf3D7_14_v3	[]
PF3D7_1423100	+	protein_coding_gene	927631	931876	Pf3D7_14_v3	[]
PF3D7_1423200	+	protein_coding_gene	932326	935581	Pf3D7_14_v3	[]
PF3D7_1423300	+	protein_coding_gene	935849	941730	Pf3D7_14_v3	[]
PF3D7_1423400	+	protein_coding_gene	941899	947048	Pf3D7_14_v3	['PF3D7_1423500']
PF3D7_1423500	-	protein_coding_gene	947041	952924	Pf3D7_14_v3	['PF3D7_1423400']
PF3D7_1423600	+	protein_coding_gene	953981	958714	Pf3D7_14_v3	['PF3D7_1423700']
PF3D7_1423700	-	protein_coding_gene	958574	965842	Pf3D7_14_v3	['PF3D7_1423600']
PF3D7_1423800	+	protein_coding_gene	967040	972619	Pf3D7_14_v3	[]
PF3D7_1423900	-	ncRNA_gene	972775	972860	Pf3D7_14_v3	[]
PF3D7_1424000	-	ncRNA_gene	973147	973225	Pf3D7_14_v3	[]
PF3D7_1424100	-	protein_coding_gene	973577	977414	Pf3D7_14_v3	['PF3D7_1424400']
PF3D7_1424200	-	ncRNA_gene	974006	974074	Pf3D7_14_v3	['PF3D7_1424100']
PF3D7_1424300	-	ncRNA_gene	975241	975336	Pf3D7_14_v3	['PF3D7_1424100']
PF3D7_1424400	+	protein_coding_gene	976472	980866	Pf3D7_14_v3	['PF3D7_1424100']
PF3D7_1424500	+	ncRNA_gene	979464	979605	Pf3D7_14_v3	['PF3D7_1424400']
PF3D7_1424600	+	ncRNA_gene	979767	979836	Pf3D7_14_v3	['PF3D7_1424400']
PF3D7_1424700	+	ncRNA_gene	981588	981671	Pf3D7_14_v3	[]
PF3D7_1424800	+	ncRNA_gene	981881	981998	Pf3D7_14_v3	[]
PF3D7_1424900	+	ncRNA_gene	982154	982228	Pf3D7_14_v3	[]
PF3D7_1425000	+	ncRNA_gene	982349	982520	Pf3D7_14_v3	['PF3D7_1425200']
PF3D7_1425100	+	ncRNA_gene	982892	983018	Pf3D7_14_v3	['PF3D7_1425200']
PF3D7_1425200	-	protein_coding_gene	982400	984901	Pf3D7_14_v3	['PF3D7_1425000']
PF3D7_1425300	-	protein_coding_gene	985023	988047	Pf3D7_14_v3	[]
PF3D7_1425400	+	protein_coding_gene	988897	992990	Pf3D7_14_v3	[]
PF3D7_1425500	+	protein_coding_gene	993652	994661	Pf3D7_14_v3	[]
PF3D7_1425600	-	protein_coding_gene	994688	1001019	Pf3D7_14_v3	[]
PF3D7_1425700	+	protein_coding_gene	1005996	1008490	Pf3D7_14_v3	[]
PF3D7_1425800	+	protein_coding_gene	1008510	1012651	Pf3D7_14_v3	['PF3D7_1425900']
PF3D7_1425900	-	protein_coding_gene	1012155	1014312	Pf3D7_14_v3	['PF3D7_1425800']
PF3D7_1426000	-	protein_coding_gene	1015470	1017199	Pf3D7_14_v3	[]
PF3D7_1426100	-	protein_coding_gene	1018646	1020564	Pf3D7_14_v3	[]
PF3D7_1426200	-	protein_coding_gene	1020917	1023165	Pf3D7_14_v3	[]
PF3D7_1426300	-	protein_coding_gene	1023202	1025765	Pf3D7_14_v3	[]
PF3D7_1426400	-	protein_coding_gene	1026262	1027215	Pf3D7_14_v3	[]
PF3D7_1426500	-	protein_coding_gene	1027682	1030025	Pf3D7_14_v3	[]
PF3D7_1426600	-	protein_coding_gene	1030905	1035496	Pf3D7_14_v3	[]
PF3D7_1426700	-	protein_coding_gene	1035905	1042216	Pf3D7_14_v3	[]
PF3D7_1426800	+	protein_coding_gene	1042553	1049929	Pf3D7_14_v3	['PF3D7_1426900']
PF3D7_1426900	-	protein_coding_gene	1049648	1050707	Pf3D7_14_v3	['PF3D7_1426800']
PF3D7_1427000	+	protein_coding_gene	1050744	1055499	Pf3D7_14_v3	[]
PF3D7_1427100	+	protein_coding_gene	1055788	1060651	Pf3D7_14_v3	[]
PF3D7_1427200	+	protein_coding_gene	1061328	1063299	Pf3D7_14_v3	[]
PF3D7_1427300	+	protein_coding_gene	1064142	1069386	Pf3D7_14_v3	[]
PF3D7_1427400	-	protein_coding_gene	1077001	1080178	Pf3D7_14_v3	[]
PF3D7_1427500	+	protein_coding_gene	1081038	1084631	Pf3D7_14_v3	[]
PF3D7_1427600	+	protein_coding_gene	1084975	1087482	Pf3D7_14_v3	['PF3D7_1427700']
PF3D7_1427700	-	protein_coding_gene	1087040	1087805	Pf3D7_14_v3	['PF3D7_1427600']
PF3D7_1427800	-	protein_coding_gene	1088099	1089750	Pf3D7_14_v3	[]
PF3D7_1427900	+	protein_coding_gene	1090631	1094286	Pf3D7_14_v3	[]
PF3D7_1428000	+	protein_coding_gene	1094297	1097880	Pf3D7_14_v3	['PF3D7_1428100']
PF3D7_1428100	-	protein_coding_gene	1097756	1100391	Pf3D7_14_v3	['PF3D7_1428000']
PF3D7_1428200	+	protein_coding_gene	1100870	1104966	Pf3D7_14_v3	[]
PF3D7_1428300	-	protein_coding_gene	1104979	1107504	Pf3D7_14_v3	[]
PF3D7_1428400	-	protein_coding_gene	1108066	1116168	Pf3D7_14_v3	[]
PF3D7_1428500	+	protein_coding_gene	1118519	1126439	Pf3D7_14_v3	[]
PF3D7_1428600	+	protein_coding_gene	1126538	1129101	Pf3D7_14_v3	[]
PF3D7_1428700	-	protein_coding_gene	1129223	1132227	Pf3D7_14_v3	['PF3D7_1428800']
PF3D7_1428800	+	protein_coding_gene	1132046	1134562	Pf3D7_14_v3	['PF3D7_1428700', 'PF3D7_1428900']
PF3D7_1428900	-	protein_coding_gene	1134187	1139679	Pf3D7_14_v3	['PF3D7_1428800']
PF3D7_1429000	-	protein_coding_gene	1140579	1141292	Pf3D7_14_v3	[]
PF3D7_1429100	+	protein_coding_gene	1141704	1144501	Pf3D7_14_v3	['PF3D7_1429200']
PF3D7_1429200	-	protein_coding_gene	1144128	1148920	Pf3D7_14_v3	['PF3D7_1429100']
PF3D7_1429300	-	protein_coding_gene	1150188	1153847	Pf3D7_14_v3	[]
PF3D7_1429400	+	protein_coding_gene	1154726	1163789	Pf3D7_14_v3	[]
PF3D7_1429500	+	protein_coding_gene	1164239	1166791	Pf3D7_14_v3	[]
PF3D7_1429600	+	protein_coding_gene	1167130	1168075	Pf3D7_14_v3	['PF3D7_1429700']
PF3D7_1429700	-	protein_coding_gene	1167914	1169699	Pf3D7_14_v3	['PF3D7_1429600']
PF3D7_1429800	+	protein_coding_gene	1170179	1175688	Pf3D7_14_v3	[]
PF3D7_1429900	+	protein_coding_gene	1176022	1181728	Pf3D7_14_v3	['PF3D7_1430000']
PF3D7_1430000	-	protein_coding_gene	1180961	1183390	Pf3D7_14_v3	['PF3D7_1429900']
PF3D7_1430100	+	protein_coding_gene	1184314	1187350	Pf3D7_14_v3	[]
PF3D7_1430200	+	protein_coding_gene	1187398	1191764	Pf3D7_14_v3	[]
PF3D7_1430300	-	protein_coding_gene	1191911	1200002	Pf3D7_14_v3	[]
PF3D7_1430400	+	protein_coding_gene	1200622	1204458	Pf3D7_14_v3	[]
PF3D7_1430500	+	protein_coding_gene	1205088	1206416	Pf3D7_14_v3	[]
PF3D7_1430600	+	protein_coding_gene	1207393	1210028	Pf3D7_14_v3	[]
PF3D7_1430700	+	protein_coding_gene	1210949	1213299	Pf3D7_14_v3	[]
PF3D7_1430800	+	protein_coding_gene	1213677	1215778	Pf3D7_14_v3	[]
PF3D7_1430900	-	protein_coding_gene	1216478	1217316	Pf3D7_14_v3	[]
PF3D7_1431000	-	protein_coding_gene	1217590	1219545	Pf3D7_14_v3	[]
PF3D7_1431100	+	protein_coding_gene	1220473	1223467	Pf3D7_14_v3	['PF3D7_1431200']
PF3D7_1431200	-	protein_coding_gene	1223443	1229071	Pf3D7_14_v3	['PF3D7_1431100']
PF3D7_1431300	+	protein_coding_gene	1230044	1234486	Pf3D7_14_v3	['PF3D7_1431400']
PF3D7_1431400	-	protein_coding_gene	1232648	1237614	Pf3D7_14_v3	['PF3D7_1431300']
PF3D7_1431500	-	protein_coding_gene	1238794	1242545	Pf3D7_14_v3	[]
PF3D7_1431600	+	protein_coding_gene	1242924	1245905	Pf3D7_14_v3	[]
PF3D7_1431700	+	protein_coding_gene	1246677	1248407	Pf3D7_14_v3	[]
PF3D7_1431800	+	protein_coding_gene	1249311	1252547	Pf3D7_14_v3	[]
PF3D7_1431900	+	protein_coding_gene	1252881	1257284	Pf3D7_14_v3	['PF3D7_1432000']
PF3D7_1432000	-	protein_coding_gene	1256926	1259113	Pf3D7_14_v3	['PF3D7_1431900']
PF3D7_1432100	+	protein_coding_gene	1260840	1263051	Pf3D7_14_v3	[]
PF3D7_1432200	+	protein_coding_gene	1263521	1269011	Pf3D7_14_v3	[]
PF3D7_1432300	-	protein_coding_gene	1269368	1274693	Pf3D7_14_v3	[]
PF3D7_1432400	-	protein_coding_gene	1275758	1282905	Pf3D7_14_v3	[]
PF3D7_1432500	+	protein_coding_gene	1283342	1285383	Pf3D7_14_v3	[]
PF3D7_1432600	-	protein_coding_gene	1285502	1289263	Pf3D7_14_v3	[]
PF3D7_1432700	-	protein_coding_gene	1289379	1291696	Pf3D7_14_v3	[]
PF3D7_1432800	-	protein_coding_gene	1292531	1295607	Pf3D7_14_v3	[]
PF3D7_1432900	-	protein_coding_gene	1296058	1298114	Pf3D7_14_v3	[]
PF3D7_1433000	-	protein_coding_gene	1298143	1299264	Pf3D7_14_v3	[]
PF3D7_1433100	+	protein_coding_gene	1299666	1303727	Pf3D7_14_v3	[]
PF3D7_1433200	-	protein_coding_gene	1304028	1308159	Pf3D7_14_v3	[]
PF3D7_1433300	+	protein_coding_gene	1309923	1312200	Pf3D7_14_v3	['PF3D7_1433400']
PF3D7_1433400	-	protein_coding_gene	1311928	1330437	Pf3D7_14_v3	['PF3D7_1433300']
PF3D7_1433500	-	protein_coding_gene	1331919	1339361	Pf3D7_14_v3	[]
PF3D7_1433600	+	protein_coding_gene	1341334	1342539	Pf3D7_14_v3	['PF3D7_1433700']
PF3D7_1433700	-	protein_coding_gene	1341313	1349600	Pf3D7_14_v3	[]
PF3D7_1433800	-	protein_coding_gene	1350120	1359111	Pf3D7_14_v3	[]
PF3D7_1433900	+	protein_coding_gene	1359700	1366130	Pf3D7_14_v3	['PF3D7_1434000']
PF3D7_1434000	-	protein_coding_gene	1364611	1366364	Pf3D7_14_v3	['PF3D7_1433900']
PF3D7_1434100	+	protein_coding_gene	1366575	1368634	Pf3D7_14_v3	['PF3D7_1434200']
PF3D7_1434200	-	protein_coding_gene	1368249	1371883	Pf3D7_14_v3	['PF3D7_1434100', 'PF3D7_1434300']
PF3D7_1434300	+	protein_coding_gene	1370611	1375278	Pf3D7_14_v3	['PF3D7_1434200']
PF3D7_1434400	-	protein_coding_gene	1375352	1377636	Pf3D7_14_v3	[]
PF3D7_1434500	-	protein_coding_gene	1378216	1403552	Pf3D7_14_v3	['PF3D7_1434600']
PF3D7_1434600	+	protein_coding_gene	1403360	1407209	Pf3D7_14_v3	['PF3D7_1434500', 'PF3D7_1434700']
PF3D7_1434700	-	protein_coding_gene	1406574	1408705	Pf3D7_14_v3	['PF3D7_1434600']
PF3D7_1434800	+	protein_coding_gene	1409197	1411400	Pf3D7_14_v3	[]
PF3D7_1434900	+	protein_coding_gene	1411737	1413096	Pf3D7_14_v3	[]
PF3D7_1435000	+	protein_coding_gene	1413760	1415729	Pf3D7_14_v3	[]
PF3D7_1435100	-	protein_coding_gene	1415760	1417286	Pf3D7_14_v3	[]
PF3D7_1435200	+	protein_coding_gene	1418686	1421491	Pf3D7_14_v3	['PF3D7_1435300']
PF3D7_1435300	-	protein_coding_gene	1421241	1431920	Pf3D7_14_v3	['PF3D7_1435200']
PF3D7_1435400	-	protein_coding_gene	1433279	1434985	Pf3D7_14_v3	[]
PF3D7_1435500	+	protein_coding_gene	1435333	1437346	Pf3D7_14_v3	[]
PF3D7_1435600	-	protein_coding_gene	1437433	1443684	Pf3D7_14_v3	[]
PF3D7_1435700	-	protein_coding_gene	1444537	1450925	Pf3D7_14_v3	[]
PF3D7_1435800	+	protein_coding_gene	1452234	1454205	Pf3D7_14_v3	[]
PF3D7_1435900	-	protein_coding_gene	1454227	1455651	Pf3D7_14_v3	[]
PF3D7_1436000	+	protein_coding_gene	1456374	1460503	Pf3D7_14_v3	[]
PF3D7_1436100	+	protein_coding_gene	1460988	1468298	Pf3D7_14_v3	['PF3D7_1436200']
PF3D7_1436200	-	protein_coding_gene	1467461	1474935	Pf3D7_14_v3	['PF3D7_1436100']
PF3D7_1436300	+	protein_coding_gene	1476538	1483887	Pf3D7_14_v3	[]
PF3D7_1436400	+	protein_coding_gene	1483903	1488496	Pf3D7_14_v3	[]
PF3D7_1436500	+	protein_coding_gene	1488559	1490278	Pf3D7_14_v3	[]
PF3D7_1436600	-	protein_coding_gene	1490321	1494453	Pf3D7_14_v3	[]
PF3D7_1436700	-	protein_coding_gene	1494872	1498533	Pf3D7_14_v3	[]
PF3D7_1436800	-	protein_coding_gene	1498758	1499902	Pf3D7_14_v3	[]
PF3D7_1436900	-	protein_coding_gene	1499927	1501739	Pf3D7_14_v3	[]
PF3D7_1437000	+	protein_coding_gene	1502507	1505459	Pf3D7_14_v3	[]
PF3D7_1437100	+	protein_coding_gene	1505496	1506974	Pf3D7_14_v3	[]
